Format Version,1.23,Take Name,Take 2023-09-07 07.27.12 AM_006,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-09-07 08.17.27.226 A. M.,Capture Start Frame,411713,Total Frames in Take,5504,Total Exported Frames,5504,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1916,Unlabeled 1916,Unlabeled 1916,Unlabeled 1917,Unlabeled 1917,Unlabeled 1917,Unlabeled 1918,Unlabeled 1918,Unlabeled 1918,Unlabeled 1919,Unlabeled 1919,Unlabeled 1919,Unlabeled 1920,Unlabeled 1920,Unlabeled 1920,Unlabeled 1921,Unlabeled 1921,Unlabeled 1921,Unlabeled 1922,Unlabeled 1922,Unlabeled 1922,Unlabeled 1923,Unlabeled 1923,Unlabeled 1923
,ID,"CA740","CA740","CA740","CA6F0","CA6F0","CA6F0","CA750","CA750","CA750","CA760","CA760","CA760","CA6B0","CA6B0","CA6B0","CA770","CA770","CA770","CA780","CA780","CA780","CA7A0","CA7A0","CA7A0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
4754,39.616667,0.368867,0.976252,0.721586,,,,,,,,,,,,,,,,,,,,,
4755,39.625000,0.372775,0.976450,0.719267,,,,,,,,,,,,,,,,,,,,,
4756,39.633333,0.376599,0.976706,0.716902,,,,,,,,,,,,,,,,,,,,,
4757,39.641667,0.380515,0.976980,0.714522,,,,,,,,,,,,,,,,,,,,,
4758,39.650000,0.384450,0.977249,0.712143,,,,,,,,,,,,,,,,,,,,,
4759,39.658333,0.388302,0.977612,0.709890,,,,,,,,,,,,,,,,,,,,,
4760,39.666667,0.392261,0.977853,0.707495,,,,,,,,,,,,,,,,,,,,,
4761,39.675000,0.396050,0.978157,0.705066,,,,,,,,,,,,,,,,,,,,,
4762,39.683333,0.400040,0.978320,0.702527,,,,,,,,,,,,,,,,,,,,,
4763,39.691667,0.403761,0.978582,0.700214,,,,,,,,,,,,,,,,,,,,,
4764,39.700000,0.407635,0.978860,0.697612,,,,,,,,,,,,,,,,,,,,,
4765,39.708333,0.411402,0.979057,0.695142,,,,,,,,,,,,,,,,,,,,,
4766,39.716667,0.415195,0.979264,0.692759,,,,,,,,,,,,,,,,,,,,,
4767,39.725000,0.418890,0.979477,0.690294,,,,,,,,,,,,,,,,,,,,,
4768,39.733333,0.422634,0.979688,0.687638,,,,,,,,,,,,,,,,,,,,,
4769,39.741667,0.426477,0.979879,0.685325,,,,,,,,,,,,,,,,,,,,,
4770,39.750000,0.430115,0.980052,0.682878,,,,,,,,,,,,,,,,,,,,,
4771,39.758333,0.433920,0.980110,0.680044,,,,,,,,,,,,,,,,,,,,,
4772,39.766667,0.437619,0.980205,0.677413,,,,,,,,,,,,,,,,,,,,,
4773,39.775000,0.441426,0.980335,0.674888,,,,,,,,,,,,,,,,,,,,,
4774,39.783333,0.444715,0.980368,0.672111,,,,,,,,,,,,,,,,,,,,,
4775,39.791667,0.448604,0.980314,0.669517,,,,,,,,,,,,,,,,,,,,,
4776,39.800000,0.452357,0.980375,0.666822,,,,,,,,,,,,,,,,,,,,,
4777,39.808333,0.456026,0.980346,0.663985,,,,,,,,,,,,,,,,,,,,,
4778,39.816667,0.459608,0.980337,0.661475,,,,,,,,,,,,,,,,,,,,,
4779,39.825000,0.462959,0.980195,0.658851,,,,,,,,,,,,,,,,,,,,,
4780,39.833333,0.466627,0.980166,0.656123,,,,,,,,,,,,,,,,,,,,,
4781,39.841667,0.470003,0.980019,0.653603,,,,,,,,,,,,,,,,,,,,,
4782,39.850000,0.473427,0.979923,0.650609,,,,,,,,,,,,,,,,,,,,,
4783,39.858333,0.477039,0.979777,0.648392,,,,,,,,,,,,,,,,,,,,,
4784,39.866667,0.480537,0.979639,0.645479,,,,,,,,,,,,,,,,,,,,,
4785,39.875000,0.484148,0.979494,0.642581,,,,,,,,,,,,,,,,,,,,,
4786,39.883333,0.487564,0.979262,0.639846,,,,,,,,,,,,,,,,,,,,,
4787,39.891667,0.491155,0.979095,0.636957,,,,,,,,,,,,,,,,,,,,,
4788,39.900000,0.494517,0.978944,0.634243,,,,,,,,,,,,,,,,,,,,,
4789,39.908333,0.497988,0.978759,0.631396,,,,,,,,,,,,,,,,,,,,,
4790,39.916667,0.501361,0.978513,0.628903,,,,,,,,,,,,,,,,,,,,,
4791,39.925000,0.504656,0.978335,0.625957,,,,,,,,,,,,,,,,,,,,,
4792,39.933333,0.508038,0.978065,0.623320,,,,,,,,,,,,,,,,,,,,,
4793,39.941667,0.511342,0.977872,0.620484,,,,,,,,,,,,,,,,,,,,,
4794,39.950000,0.514484,0.977649,0.617544,,,,,,,,,,,,,,,,,,,,,
4795,39.958333,0.517619,0.977550,0.614761,,,,,,,,,,,,,,,,,,,,,
4796,39.966667,0.520880,0.977449,0.611965,,,,,,,,,,,,,,,,,,,,,
4797,39.975000,0.523972,0.977301,0.608839,,,,,,,,,,,,,,,,,,,,,
4798,39.983333,0.527317,0.977198,0.606030,,,,,,,,,,,,,,,,,,,,,
4799,39.991667,0.530436,0.977133,0.602901,,,,,,,,,,,,,,,,,,,,,
4800,40.000000,0.533576,0.977209,0.599864,,,,,,,,,,,,,,,,,,,,,
4801,40.008333,0.536618,0.977058,0.597055,,,,,,,,,,,,,,,,,,,,,
4802,40.016667,0.539710,0.977076,0.593934,,,,,,,,,,,,,,,,,,,,,
4803,40.025000,0.542704,0.977158,0.590876,,,,,,,,,,,,,,,,,,,,,
4804,40.033333,0.545560,0.977236,0.587985,,,,,,,,,,,,,,,,,,,,,
4805,40.041667,0.548496,0.977380,0.584857,,,,,,,,,,,,,,,,,,,,,
4806,40.050000,0.551502,0.977478,0.581761,,,,,,,,,,,,,,,,,,,,,
4807,40.058333,0.554305,0.977561,0.578392,,,,,,,,,,,,,,,,,,,,,
4808,40.066667,0.557001,0.977711,0.575230,,,,,,,,,,,,,,,,,,,,,
4809,40.075000,0.559716,0.977828,0.572061,,,,,,,,,,,,,,,,,,,,,
4810,40.083333,0.562505,0.978063,0.568615,,,,,,,,,,,,,,,,,,,,,
4811,40.091667,0.565148,0.978085,0.565153,,,,,,,,,,,,,,,,,,,,,
4812,40.100000,0.567953,0.978357,0.561882,,,,,,,,,,,,,,,,,,,,,
4813,40.108333,0.570548,0.978351,0.558053,,,,,,,,,,,,,,,,,,,,,
4814,40.116667,0.573168,0.978496,0.554445,,,,,,,,,,,,,,,,,,,,,
4815,40.125000,0.575626,0.978485,0.550641,,,,,,,,,,,,,,,,,,,,,
4816,40.133333,0.578127,0.978711,0.547383,,,,,,,,,,,,,,,,,,,,,
4817,40.141667,0.580206,0.978659,0.543739,,,,,,,,,,,,,,,,,,,,,
4818,40.150000,0.582994,0.978743,0.539921,,,,,,,,,,,,,,,,,,,,,
4819,40.158333,0.584930,0.978721,0.535915,,,,,,,,,,,,,,,,,,,,,
4820,40.166667,0.587253,0.978658,0.532192,,,,,,,,,,,,,,,,,,,,,
4821,40.175000,0.589297,0.978442,0.527979,,,,,,,,,,,,,,,,,,,,,
4822,40.183333,0.591541,0.978318,0.523914,,,,,,,,,,,,,,,,,,,,,
4823,40.191667,0.593585,0.978210,0.519688,,,,,,,,,,,,,,,,,,,,,
4824,40.200000,0.595503,0.977957,0.515573,,,,,,,,,,,,,,,,,,,,,
4825,40.208333,0.597455,0.977628,0.511244,,,,,,,,,,,,,,,,,,,,,
4826,40.216667,0.599345,0.977470,0.507018,,,,,,,,,,,,,,,,,,,,,
4827,40.225000,0.600978,0.977237,0.502827,,,,,,,,,,,,,,,,,,,,,
4828,40.233333,0.602905,0.976948,0.498022,,,,,,,,,,,,,,,,,,,,,
4829,40.241667,0.604441,0.976438,0.493360,,,,,,,,,,,,,,,,,,,,,
4830,40.250000,0.606040,0.976065,0.488552,,,,,,,,,,,,,,,,,,,,,
4831,40.258333,0.607501,0.975675,0.483755,,,,,,,,,,,,,,,,,,,,,
4832,40.266667,0.609037,0.975284,0.478889,,,,,,,,,,,,,,,,,,,,,
4833,40.275000,0.610541,0.974847,0.473649,,,,,,,,,,,,,,,,,,,,,
4834,40.283333,0.611749,0.974374,0.468708,,,,,,,,,,,,,,,,,,,,,
4835,40.291667,0.613112,0.974084,0.463534,,,,,,,,,,,,,,,,,,,,,
4836,40.300000,0.614130,0.973594,0.458354,,,,,,,,,,,,,,,,,,,,,
4837,40.308333,0.615316,0.973226,0.453043,,,,,,,,,,,,,,,,,,,,,
4838,40.316667,0.616229,0.972805,0.447547,,,,,,,,,,,,,,,,,,,,,
4839,40.325000,0.617156,0.972354,0.441877,,,,,,,,,,,,,,,,,,,,,
4840,40.333333,0.617865,0.971972,0.436262,,,,,,,,,,,,,,,,,,,,,
4841,40.341667,0.618551,0.971627,0.430572,,,,,,,,,,,,,,,,,,,,,
4842,40.350000,0.619237,0.971161,0.424617,,,,,,,,,,,,,,,,,,,,,
4843,40.358333,0.619847,0.970775,0.418723,,,,,,,,,,,,,,,,,,,,,
4844,40.366667,0.620342,0.970474,0.412489,,,,,,,,,,,,,,,,,,,,,
4845,40.375000,0.620628,0.970085,0.406362,,,,,,,,,,,,,,,,,,,,,
4846,40.383333,0.621020,0.969801,0.399928,,,,,,,,,,,,,,,,,,,,,
4847,40.391667,0.621035,0.969430,0.393583,,,,,,,,,,,,,,,,,,,,,
4848,40.400000,0.621231,0.969156,0.387016,,,,,,,,,,,,,,,,,,,,,
4849,40.408333,0.621060,0.968836,0.380354,,,,,,,,,,,,,,,,,,,,,
4850,40.416667,0.620966,0.968531,0.373627,,,,,,,,,,,,,,,,,,,,,
4851,40.425000,0.620886,0.968354,0.366528,,,,,,,,,,,,,,,,,,,,,
4852,40.433333,0.620401,0.968131,0.359753,,,,,,,,,,,,,,,,,,,,,
4853,40.441667,0.620199,0.968025,0.352740,,,,,,,,,,,,,,,,,,,,,
4854,40.450000,0.619652,0.967869,0.345554,,,,,,,,,,,,,,,,,,,,,
4855,40.458333,0.618954,0.967677,0.338212,,,,,,,,,,,,,,,,,,,,,
4856,40.466667,0.618357,0.967633,0.330889,,,,,,,,,,,,,,,,,,,,,
4857,40.475000,0.617659,0.967435,0.323120,,,,,,,,,,,,,,,,,,,,,
4858,40.483333,0.616718,0.967456,0.315521,,,,,,,,,,,,,,,,,,,,,
4859,40.491667,0.615794,0.967433,0.307677,,,,,,,,,,,,,,,,,,,,,
4860,40.500000,0.614602,0.967400,0.299898,,,,,,,,,,,,,,,,,,,,,
4861,40.508333,0.613460,0.967514,0.291884,,,,,,,,,,,,,,,,,,,,,
4862,40.516667,0.612268,0.967514,0.283612,,,,,,,,,,,,,,,,,,,,,
4863,40.525000,0.610723,0.967554,0.275340,,,,,,,,,,,,,,,,,,,,,
4864,40.533333,0.609197,0.967761,0.267018,,,,,,,,,,,,,,,,,,,,,
4865,40.541667,0.607743,0.967831,0.258427,,,,,,,,,,,,,,,,,,,,,
4866,40.550000,0.605832,0.968034,0.249938,,,,,,,,,,,,,,,,,,,,,
4867,40.558333,0.604136,0.968126,0.240907,,,,,,,,,,,,,,,,,,,,,
4868,40.566667,0.602146,0.968472,0.232246,,,,,,,,,,,,,,,,,,,,,
4869,40.575000,0.600187,0.968750,0.223491,,,,,,,,,,,,,,,,,,,,,
4870,40.583333,0.598010,0.969058,0.214380,,,,,,,,,,,,,,,,,,,,,
4871,40.591667,0.595793,0.969330,0.205205,,,,,,,,,,,,,,,,,,,,,
4872,40.600000,0.593442,0.969559,0.195904,,,,,,,,,,,,,,,,,,,,,
4873,40.608333,0.590936,0.969862,0.186599,,,,,,,,,,,,,,,,,,,,,
4874,40.616667,0.588427,0.970170,0.177002,,,,,,,,,,,,,,,,,,,,,
4875,40.625000,0.585887,0.970525,0.167471,,,,,,,,,,,,,,,,,,,,,
4876,40.633333,0.583093,0.970862,0.157931,,,,,,,,,,,,,,,,,,,,,
4877,40.641667,0.580156,0.971173,0.148123,,,,,,,,,,,,,,,,,,,,,
4878,40.650000,0.576996,0.971611,0.138123,,,,,,,,,,,,,,,,,,,,,
4879,40.658333,0.574177,0.971881,0.128632,,,,,,,,,,,,,,,,,,,,,
4880,40.666667,0.570963,0.972224,0.118729,,,,,,,,,,,,,,,,,,,,,
4881,40.675000,0.567679,0.972458,0.108639,,,,,,,,,,,,,,,,,,,,,
4882,40.683333,0.564246,0.972850,0.098849,,,,,,,,,,,,,,,,,,,,,
4883,40.691667,0.560893,0.973077,0.088818,,,,,,,,,,,,,,,,,,,,,
4884,40.700000,0.557296,0.973342,0.078630,,,,,,,,,,,,,,,,,,,,,
4885,40.708333,0.553708,0.973646,0.068609,,,,,,,,,,,,,,,,,,,,,
4886,40.716667,0.549621,0.973914,0.058097,,,,,,,,,,,,,,,,,,,,,
4887,40.725000,0.546145,0.974020,0.048014,,,,,,,,,,,,,,,,,,,,,
4888,40.733333,0.542358,0.974057,0.037358,,,,,,,,,,,,,,,,,,,,,
4889,40.741667,0.538315,0.974523,0.026813,,,,,,,,,,,,,,,,,,,,,
4890,40.750000,0.534125,0.974511,0.016401,,,,,,,,,,,,,,,,,,,,,
4891,40.758333,0.530217,0.974360,0.006245,,,,,,,,,,,,,,,,,,,,,
4892,40.766667,0.525724,0.974485,-0.004561,,,,,,,,,,,,,,,,,,,,,
4893,40.775000,0.521395,0.974605,-0.015108,,,,,,,,,,,,,,,,,,,,,
4894,40.783333,0.517160,0.974597,-0.025793,,,,,,,,,,,,,,,,,,,,,
4895,40.791667,0.513060,0.974575,-0.035972,,,,,,,,,,,,,,,,,,,,,
4896,40.800000,0.508210,0.974635,-0.046951,,,,,,,,,,,,,,,,,,,,,
4897,40.808333,0.503876,0.974572,-0.057706,,,,,,,,,,,,,,,,,,,,,
4898,40.816667,0.499115,0.974481,-0.068127,,,,,,,,,,,,,,,,,,,,,
4899,40.825000,0.494357,0.974527,-0.078685,,,,,,,,,,,,,,,,,,,,,
4900,40.833333,0.489671,0.974376,-0.089349,,,,,,,,,,,,,,,,,,,,,
4901,40.841667,0.484787,0.974340,-0.100218,,,,,,,,,,,,,,,,,,,,,
4902,40.850000,0.480053,0.974390,-0.110733,,,,,,,,,,,,,,,,,,,,,
4903,40.858333,0.475022,0.974279,-0.121244,,,,,,,,,,,,,,,,,,,,,
4904,40.866667,0.470046,0.974281,-0.131880,,,,,,,,,,,,,,,,,,,,,
4905,40.875000,0.464878,0.974253,-0.142471,,,,,,,,,,,,,,,,,,,,,
4906,40.883333,0.459811,0.974181,-0.152948,,,,,,,,,,,,,,,,,,,,,
4907,40.891667,0.454495,0.974195,-0.163564,,,,,,,,,,,,,,,,,,,,,
4908,40.900000,0.449441,0.974253,-0.174047,,,,,,,,,,,,,,,,,,,,,
4909,40.908333,0.443932,0.974218,-0.184364,,,,,,,,,,,,,,,,,,,,,
4910,40.916667,0.438688,0.974257,-0.194632,,,,,,,,,,,,,,,,,,,,,
4911,40.925000,0.433356,0.974323,-0.205228,,,,,,,,,,,,,,,,,,,,,
4912,40.933333,0.427827,0.974287,-0.215522,,,,,,,,,,,,,,,,,,,,,
4913,40.941667,0.422427,0.974347,-0.226056,,,,,,,,,,,,,,,,,,,,,
4914,40.950000,0.416932,0.974369,-0.236454,,,,,,,,,,,,,,,,,,,,,
4915,40.958333,0.411465,0.974480,-0.246729,,,,,,,,,,,,,,,,,,,,,
4916,40.966667,0.405870,0.974619,-0.256695,,,,,,,,,,,,,,,,,,,,,
4917,40.975000,0.400233,0.974630,-0.266846,,,,,,,,,,,,,,,,,,,,,
4918,40.983333,0.394580,0.974764,-0.276912,,,,,,,,,,,,,,,,,,,,,
4919,40.991667,0.389108,0.974862,-0.286955,,,,,,,,,,,,,,,,,,,,,
4920,41.000000,0.383364,0.974881,-0.297023,,,,,,,,,,,,,,,,,,,,,
4921,41.008333,0.377671,0.974977,-0.306817,,,,,,,,,,,,,,,,,,,,,
4922,41.016667,0.371985,0.974904,-0.316936,,,,,,,,,,,,,,,,,,,,,
4923,41.025000,0.366107,0.974961,-0.326860,,,,,,,,,,,,,,,,,,,,,
4924,41.033333,0.360520,0.974940,-0.336323,,,,,,,,,,,,,,,,,,,,,
4925,41.041667,0.354605,0.974965,-0.346048,,,,,,,,,,,,,,,,,,,,,
4926,41.050000,0.348632,0.974766,-0.355762,,,,,,,,,,,,,,,,,,,,,
4927,41.058333,0.343239,0.974842,-0.365505,,,,,,,,,,,,,,,,,,,,,
4928,41.066667,0.337120,0.974653,-0.375080,,,,,,,,,,,,,,,,,,,,,
4929,41.075000,0.331640,0.974582,-0.384241,,,,,,,,,,,,,,,,,,,,,
4930,41.083333,0.325615,0.974408,-0.393871,,,,,,,,,,,,,,,,,,,,,
4931,41.091667,0.320188,0.974400,-0.402868,,,,,,,,,,,,,,,,,,,,,
4932,41.100000,0.314316,0.974164,-0.412166,,,,,,,,,,,,,,,,,,,,,
4933,41.108333,0.308728,0.973960,-0.421116,,,,,,,,,,,,,,,,,,,,,
4934,41.116667,0.303041,0.973801,-0.429975,,,,,,,,,,,,,,,,,,,,,
4935,41.125000,0.297221,0.973559,-0.438883,,,,,,,,,,,,,,,,,,,,,
4936,41.133333,0.291569,0.973229,-0.447711,,,,,,,,,,,,,,,,,,,,,
4937,41.141667,0.285849,0.972992,-0.456320,,,,,,,,,,,,,,,,,,,,,
4938,41.150000,0.280435,0.972714,-0.464540,,,,,,,,,,,,,,,,,,,,,
4939,41.158333,0.274652,0.972370,-0.472896,,,,,,,,,,,,,,,,,,,,,
4940,41.166667,0.268959,0.971994,-0.481210,,,,,,,,,,,,,,,,,,,,,
4941,41.175000,0.263616,0.971557,-0.489430,,,,,,,,,,,,,,,,,,,,,
4942,41.183333,0.258086,0.971210,-0.497461,,,,,,,,,,,,,,,,,,,,,
4943,41.191667,0.252314,0.970619,-0.505461,,,,,,,,,,,,,,,,,,,,,
4944,41.200000,0.247368,0.970291,-0.513373,,,,,,,,,,,,,,,,,,,,,
4945,41.208333,0.241713,0.969756,-0.521599,,,,,,,,,,,,,,,,,,,,,
4946,41.216667,0.236732,0.969421,-0.529234,,,,,,,,,,,,,,,,,,,,,
4947,41.225000,0.231275,0.968866,-0.536863,,,,,,,,,,,,,,,,,,,,,
4948,41.233333,0.225873,0.968448,-0.544387,,,,,,,,,,,,,,,,,,,,,
4949,41.241667,0.220784,0.967979,-0.551739,,,,,,,,,,,,,,,,,,,,,
4950,41.250000,0.215694,0.967574,-0.558817,,,,,,,,,,,,,,,,,,,,,
4951,41.258333,0.210482,0.967166,-0.565974,,,,,,,,,,,,,,,,,,,,,
4952,41.266667,0.205617,0.966658,-0.573033,,,,,,,,,,,,,,,,,,,,,
4953,41.275000,0.200459,0.966214,-0.579727,,,,,,,,,,,,,,,,,,,,,
4954,41.283333,0.195463,0.965858,-0.586475,,,,,,,,,,,,,,,,,,,,,
4955,41.291667,0.190728,0.965470,-0.593021,,,,,,,,,,,,,,,,,,,,,
4956,41.300000,0.185952,0.965156,-0.599574,,,,,,,,,,,,,,,,,,,,,
4957,41.308333,0.181118,0.964816,-0.605845,,,,,,,,,,,,,,,,,,,,,
4958,41.316667,0.176604,0.964459,-0.612159,,,,,,,,,,,,,,,,,,,,,
4959,41.325000,0.171834,0.964187,-0.618123,,,,,,,,,,,,,,,,,,,,,
4960,41.333333,0.167070,0.964019,-0.624274,,,,,,,,,,,,,,,,,,,,,
4961,41.341667,0.162796,0.963732,-0.629935,,,,,,,,,,,,,,,,,,,,,
4962,41.350000,0.158453,0.963623,-0.635831,,,,,,,,,,,,,,,,,,,,,
4963,41.358333,0.153879,0.963508,-0.641180,,,,,,,,,,,,,,,,,,,,,
4964,41.366667,0.149630,0.963389,-0.646707,,,,,,,,,,,,,,,,,,,,,
4965,41.375000,0.145267,0.963305,-0.651946,,,,,,,,,,,,,,,,,,,,,
4966,41.383333,0.141232,0.963377,-0.656978,,,,,,,,,,,,,,,,,,,,,
4967,41.391667,0.137092,0.963414,-0.662246,,,,,,,,,,,,,,,,,,,,,
4968,41.400000,0.133107,0.963404,-0.667098,,,,,,,,,,,,,,,,,,,,,
4969,41.408333,0.129114,0.963577,-0.671831,,,,,,,,,,,,,,,,,,,,,
4970,41.416667,0.125278,0.963717,-0.676487,,,,,,,,,,,,,,,,,,,,,
4971,41.425000,0.121663,0.963770,-0.680939,,,,,,,,,,,,,,,,,,,,,
4972,41.433333,0.117782,0.963874,-0.685492,,,,,,,,,,,,,,,,,,,,,
4973,41.441667,0.114147,0.964170,-0.689769,,,,,,,,,,,,,,,,,,,,,
4974,41.450000,0.110720,0.964288,-0.693946,,,,,,,,,,,,,,,,,,,,,
4975,41.458333,0.107214,0.964503,-0.698072,,,,,,,,,,,,,,,,,,,,,
4976,41.466667,0.103571,0.964765,-0.701997,,,,,,,,,,,,,,,,,,,,,
4977,41.475000,0.100361,0.964947,-0.705961,,,,,,,,,,,,,,,,,,,,,
4978,41.483333,0.097070,0.965217,-0.709448,,,,,,,,,,,,,,,,,,,,,
4979,41.491667,0.093929,0.965410,-0.713240,,,,,,,,,,,,,,,,,,,,,
4980,41.500000,0.090625,0.965703,-0.716695,,,,,,,,,,,,,,,,,,,,,
4981,41.508333,0.087635,0.966010,-0.720211,,,,,,,,,,,,,,,,,,,,,
4982,41.516667,0.084522,0.966308,-0.723467,,,,,,,,,,,,,,,,,,,,,
4983,41.525000,0.081587,0.966768,-0.726534,,,,,,,,,,,,,,,,,,,,,
4984,41.533333,0.078618,0.966987,-0.729581,,,,,,,,,,,,,,,,,,,,,
4985,41.541667,0.075893,0.967421,-0.732587,,,,,,,,,,,,,,,,,,,,,
4986,41.550000,0.073170,0.967651,-0.735562,,,,,,,,,,,,,,,,,,,,,
4987,41.558333,0.070534,0.968063,-0.738410,,,,,,,,,,,,,,,,,,,,,
4988,41.566667,0.067738,0.968387,-0.741025,,,,,,,,,,,,,,,,,,,,,
4989,41.575000,0.065117,0.968896,-0.743689,,,,,,,,,,,,,,,,,,,,,
4990,41.583333,0.062620,0.969208,-0.746460,,,,,,,,,,,,,,,,,,,,,
4991,41.591667,0.060306,0.969723,-0.748724,,,,,,,,,,,,,,,,,,,,,
4992,41.600000,0.057968,0.970065,-0.751303,,,,,,,,,,,,,,,,,,,,,
4993,41.608333,0.055621,0.970560,-0.753747,,,,,,,,,,,,,,,,,,,,,
4994,41.616667,0.053405,0.971000,-0.755775,,,,,,,,,,,,,,,,,,,,,
4995,41.625000,0.051150,0.971387,-0.757925,,,,,,,,,,,,,,,,,,,,,
4996,41.633333,0.049165,0.971735,-0.760035,,,,,,,,,,,,,,,,,,,,,
4997,41.641667,0.047037,0.972063,-0.762226,,,,,,,,,,,,,,,,,,,,,
4998,41.650000,0.045014,0.972475,-0.764494,,,,,,,,,,,,,,,,,,,,,
4999,41.658333,0.042974,0.972881,-0.766008,,,,,,,,,,,,,,,,,,,,,
5000,41.666667,0.041172,0.973255,-0.767928,,,,,,,,,,,,,,,,,,,,,
5001,41.675000,0.039277,0.973495,-0.769648,,,,,,,,,,,,,,,,,,,,,
5002,41.683333,0.037355,0.973788,-0.771211,,,,,,,,,,,,,,,,,,,,,
5003,41.691667,0.035526,0.974091,-0.772772,,,,,,,,,,,,,,,,,,,,,
5004,41.700000,0.034007,0.974324,-0.774342,,,,,,,,,,,,,,,,,,,,,
5005,41.708333,0.032504,0.974500,-0.776110,,,,,,,,,,,,,,,,,,,,,
5006,41.716667,0.030953,0.974904,-0.777420,,,,,,,,,,,,,,,,,,,,,
5007,41.725000,0.029406,0.974972,-0.778705,,,,,,,,,,,,,,,,,,,,,
5008,41.733333,0.027945,0.975085,-0.780072,,,,,,,,,,,,,,,,,,,,,
5009,41.741667,0.026509,0.975176,-0.781326,,,,,,,,,,,,,,,,,,,,,
5010,41.750000,0.025162,0.975305,-0.782655,,,,,,,,,,,,,,,,,,,,,
5011,41.758333,0.023894,0.975376,-0.784116,,,,,,,,,,,,,,,,,,,,,
5012,41.766667,0.022607,0.975396,-0.785373,,,,,,,,,,,,,,,,,,,,,
5013,41.775000,0.021310,0.975463,-0.786511,,,,,,,,,,,,,,,,,,,,,
5014,41.783333,0.019920,0.975459,-0.787196,,,,,,,,,,,,,,,,,,,,,
5015,41.791667,0.018672,0.975461,-0.788374,,,,,,,,,,,,,,,,,,,,,
5016,41.800000,0.017566,0.975570,-0.789635,,,,,,,,,,,,,,,,,,,,,
5017,41.808333,0.016466,0.975553,-0.790678,,,,,,,,,,,,,,,,,,,,,
5018,41.816667,0.015411,0.975527,-0.791828,,,,,,,,,,,,,,,,,,,,,
5019,41.825000,0.014535,0.975570,-0.792707,,,,,,,,,,,,,,,,,,,,,
5020,41.833333,0.013643,0.975607,-0.793712,,,,,,,,,,,,,,,,,,,,,
5021,41.841667,0.013015,0.975629,-0.794310,,,,,,,,,,,,,,,,,,,,,
5022,41.850000,0.011912,0.975528,-0.795165,,,,,,,,,,,,,,,,,,,,,
5023,41.858333,0.011047,0.975588,-0.795958,,,,,,,,,,,,,,,,,,,,,
5024,41.866667,0.009967,0.975604,-0.797037,,,,,,,,,,,,,,,,,,,,,
5025,41.875000,0.009625,0.975551,-0.797639,,,,,,,,,,,,,,,,,,,,,
5026,41.883333,0.008522,0.975435,-0.798784,,,,,,,,,,,,,,,,,,,,,
5027,41.891667,0.007913,0.975351,-0.799676,,,,,,,,,,,,,,,,,,,,,
5028,41.900000,0.007245,0.975259,-0.800456,,,,,,,,,,,,,,,,,,,,,
5029,41.908333,0.006716,0.975175,-0.801192,,,,,,,,,,,,,,,,,,,,,
5030,41.916667,0.006158,0.975045,-0.802108,,,,,,,,,,,,,,,,,,,,,
5031,41.925000,0.005473,0.974948,-0.802475,,,,,,,,,,,,,,,,,,,,,
5032,41.933333,0.005128,0.974877,-0.802999,,,,,,,,,,,,,,,,,,,,,
5033,41.941667,0.004575,0.974706,-0.803856,,,,,,,,,,,,,,,,,,,,,
5034,41.950000,0.004108,0.974550,-0.804518,,,,,,,,,,,,,,,,,,,,,
5035,41.958333,0.003776,0.974344,-0.805209,,,,,,,,,,,,,,,,,,,,,
5036,41.966667,0.003362,0.974095,-0.805811,,,,,,,,,,,,,,,,,,,,,
5037,41.975000,0.002959,0.973875,-0.806343,,,,,,,,,,,,,,,,,,,,,
5038,41.983333,0.002672,0.973673,-0.807032,,,,,,,,,,,,,,,,,,,,,
5039,41.991667,0.002278,0.973357,-0.807556,,,,,,,,,,,,,,,,,,,,,
5040,42.000000,0.002408,0.973196,-0.808232,,,,,,,,,,,,,,,,,,,,,
5041,42.008333,0.001798,0.972865,-0.809115,,,,,,,,,,,,,,,,,,,,,
5042,42.016667,0.001855,0.972661,-0.809399,,,,,,,,,,,,,,,,,,,,,
5043,42.025000,0.001710,0.972349,-0.809979,,,,,,,,,,,,,,,,,,,,,
5044,42.033333,0.001610,0.972092,-0.810601,,,,,,,,,,,,,,,,,,,,,
5045,42.041667,0.001447,0.971858,-0.811125,,,,,,,,,,,,,,,,,,,,,
5046,42.050000,0.001424,0.971685,-0.811491,,,,,,,,,,,,,,,,,,,,,
5047,42.058333,0.001479,0.971467,-0.811750,,,,,,,,,,,,,,,,,,,,,
5048,42.066667,0.001346,0.971203,-0.812229,,,,,,,,,,,,,,,,,,,,,
5049,42.075000,0.001398,0.970937,-0.812392,,,,,,,,,,,,,,,,,,,,,
